user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn
1980,2024-06-26,Standard,399,9.4,5.0,5.0,30,25.0,Yes
1981,2024-11-06,Basic,199,5.8,3.0,4.0,16,12.0,No
1982,2023-08-07,Premium,699,22.6,,,24,23.0,Yes
1983,2024-09-30,,399,12.0,8.0,5.0,10,28.0,Yes
1984,2024-01-29,Standard,399,5.4,5.0,4.0,4,56.0,Yes
1985,2024-08-04,,699,4.9,7.0,0.0,28,44.0,Yes
1986,2023-07-22,Premium,699,7.2,2.0,5.0,12,25.0,Yes
1987,2024-05-13,Basic,199,8.3,3.0,5.0,27,8.0,No
1988,2023-03-29,Standard,399,18.5,0.0,5.0,34,6.0,No
1989,2024-01-01,Basic,199,23.0,0.0,2.0,1,54.0,Yes
1990,2023-11-20,Basic,199,24.0,4.0,0.0,10,23.0,No
1991,2024-07-29,Premium,699,12.1,2.0,2.0,29,19.0,Yes
1992,2023-06-12,Basic,199,4.5,1.0,4.0,10,58.0,Yes
1993,2023-04-27,Premium,699,,4.0,5.0,36,54.0,No
1994,2024-04-29,,699,22.8,1.0,0.0,10,8.0,No
1995,2024-01-07,Standard,399,4.7,0.0,4.0,31,44.0,No
1996,2023-12-19,Standard,399,11.5,0.0,3.0,12,60.0,No
1997,2024-11-24,Standard,399,22.2,1.0,1.0,6,8.0,No
1998,2023-03-27,Standard,399,3.2,3.0,5.0,10,20.0,Yes
1999,2023-07-16,,399,0.9,6.0,1.0,32,23.0,No
2000,2023-02-23,Premium,699,24.6,0.0,3.0,18,20.0,No
2001,2023-10-07,Premium,699,17.7,,3.0,16,27.0,Yes
2002,2024-10-01,Premium,699,,5.0,4.0,30,2.0,Yes
2003,2024-12-12,Basic,199,7.9,3.0,3.0,2,,Yes
2004,2024-03-10,Premium,699,17.6,5.0,2.0,18,51.0,Yes
2005,2024-05-15,Standard,399,3.7,5.0,5.0,22,16.0,Yes
2006,2023-11-23,Standard,399,2.5,7.0,5.0,18,5.0,No
2007,2024-01-18,Premium,699,1.1,2.0,0.0,8,15.0,Yes
2008,2023-01-14,Basic,199,14.5,3.0,0.0,10,55.0,Yes
2009,2024-04-16,Premium,699,21.8,1.0,,22,37.0,No
2010,2023-05-23,Premium,699,,1.0,4.0,22,7.0,Yes
2011,2023-08-27,Basic,199,5.0,1.0,0.0,6,27.0,No
2012,2024-05-02,Basic,199,18.1,6.0,2.0,4,40.0,Yes
2013,2024-08-29,Basic,199,15.3,2.0,3.0,32,18.0,No
2014,2023-09-27,Basic,199,5.0,0.0,0.0,29,11.0,No
2015,2023-03-19,Basic,199,,3.0,5.0,35,,No
2016,2024-08-29,Basic,199,21.3,3.0,1.0,12,,No
2017,2023-12-20,,399,12.9,4.0,1.0,27,27.0,Yes
2018,2023-03-05,Premium,699,13.5,4.0,2.0,16,48.0,Yes
2019,2023-03-23,Basic,199,8.9,0.0,4.0,32,48.0,No
2020,2024-01-06,Premium,699,0.8,1.0,2.0,29,37.0,Yes
2021,2024-05-06,Premium,699,,5.0,3.0,5,22.0,Yes
2022,2023-07-14,,399,7.9,7.0,2.0,32,,No
2023,2023-11-29,Basic,199,1.5,5.0,3.0,11,29.0,Yes
2024,2024-01-30,Standard,399,21.8,7.0,3.0,30,9.0,Yes
2025,2024-02-14,Standard,399,21.9,5.0,3.0,2,55.0,Yes
2026,2023-08-11,Standard,399,11.1,2.0,1.0,1,37.0,No
2027,2024-05-24,Basic,199,10.1,2.0,2.0,2,21.0,Yes
2028,2024-09-13,Standard,399,7.9,8.0,2.0,11,14.0,Yes
2029,2023-04-19,Premium,699,11.1,2.0,3.0,32,42.0,Yes
2030,2024-05-21,Basic,199,,4.0,1.0,21,15.0,No
2031,2023-11-15,Basic,199,12.5,,5.0,27,10.0,Yes
2032,2024-01-18,Premium,699,15.5,2.0,4.0,28,18.0,Yes
2033,2024-03-03,Premium,699,,7.0,,9,1.0,No
2034,2024-05-02,,199,,3.0,2.0,14,,No
2035,2023-11-26,Standard,399,,5.0,5.0,36,12.0,No
2036,2023-01-20,Premium,699,17.8,3.0,1.0,15,31.0,No
2037,2024-06-25,Standard,399,22.1,6.0,1.0,33,,Yes
2038,2023-07-17,Standard,399,15.3,4.0,0.0,30,28.0,Yes
2039,2023-01-04,Standard,399,9.4,0.0,3.0,10,15.0,Yes
2040,2023-11-24,,399,20.7,7.0,4.0,23,9.0,No
2041,2023-07-12,Standard,399,15.3,,1.0,21,52.0,No
2042,2024-05-31,,699,7.7,0.0,5.0,8,56.0,Yes
2043,2023-11-02,Standard,399,19.9,6.0,5.0,16,52.0,No
2044,2024-03-07,Standard,399,4.0,0.0,0.0,14,41.0,No
2045,2023-06-10,Basic,199,,2.0,3.0,24,40.0,Yes
2046,2024-12-24,Premium,699,19.1,1.0,2.0,29,29.0,Yes
2047,2023-12-01,Premium,699,7.5,2.0,2.0,30,1.0,Yes
2048,2024-10-05,Premium,699,9.5,5.0,5.0,31,24.0,Yes
2049,2024-10-21,,399,10.2,5.0,4.0,21,53.0,No
2050,2024-12-31,,399,14.4,,4.0,21,3.0,No
2051,2023-06-17,Basic,199,2.1,1.0,1.0,32,9.0,Yes
2052,2023-12-18,,699,2.8,5.0,2.0,16,21.0,Yes
2053,2024-02-10,Basic,199,10.3,0.0,4.0,32,26.0,No
2054,2023-09-25,Premium,699,13.9,1.0,,10,28.0,Yes
2055,2024-12-15,Basic,199,1.9,8.0,0.0,16,,No
2056,2023-05-21,Basic,199,1.5,3.0,1.0,31,60.0,Yes
2057,2024-05-19,Premium,699,8.4,6.0,0.0,21,32.0,No
2058,2023-08-24,Basic,199,14.0,0.0,,27,37.0,Yes
2059,2023-06-18,Premium,699,0.7,1.0,4.0,32,56.0,Yes
2060,2023-09-30,Standard,399,4.2,0.0,5.0,14,47.0,Yes
2061,2023-12-09,Premium,699,13.0,2.0,,24,48.0,No
2062,2023-01-30,Basic,199,22.5,6.0,0.0,21,41.0,Yes
2063,2023-04-20,Standard,399,19.4,3.0,1.0,33,7.0,Yes
2064,2024-08-30,Premium,699,5.4,4.0,,14,43.0,Yes
2065,2023-09-16,Standard,399,11.9,3.0,4.0,24,56.0,No
2066,2023-12-08,Basic,199,1.1,0.0,1.0,33,53.0,Yes
2067,2024-02-05,Basic,199,23.7,6.0,5.0,32,20.0,Yes
2068,2024-11-14,Premium,699,,7.0,4.0,11,38.0,Yes
2069,2023-01-12,Basic,199,15.6,0.0,0.0,5,,Yes
2070,2023-04-10,Standard,399,7.9,6.0,5.0,1,36.0,No
2071,2023-03-19,Basic,199,5.8,3.0,3.0,24,47.0,No
2072,2023-05-26,Standard,399,16.5,4.0,0.0,27,57.0,Yes
2073,2024-11-29,Standard,399,23.3,3.0,0.0,30,58.0,No
2074,2024-08-16,Basic,199,4.8,1.0,0.0,31,46.0,Yes
2075,2024-12-09,Premium,699,7.2,0.0,5.0,36,36.0,Yes
2076,2024-04-21,Basic,199,2.1,6.0,0.0,14,2.0,Yes
2077,2023-10-15,Standard,399,24.3,0.0,5.0,12,4.0,No
2078,2023-07-12,Premium,699,18.1,3.0,2.0,19,1.0,No
2079,2024-07-26,Basic,199,20.4,0.0,4.0,29,,No
2080,2024-01-12,Premium,699,19.9,0.0,2.0,32,23.0,Yes
2081,2024-07-18,Standard,399,13.8,5.0,5.0,31,57.0,Yes
2082,2024-01-17,Premium,699,8.4,,3.0,10,11.0,No
2083,2024-11-22,,399,19.3,2.0,5.0,23,48.0,No
2084,2023-05-21,Premium,699,,6.0,0.0,27,,Yes
2085,2023-02-13,Standard,399,16.3,7.0,,23,55.0,Yes
2086,2023-06-13,Standard,399,23.0,2.0,,33,21.0,Yes
2087,2024-03-05,,699,24.4,3.0,5.0,9,25.0,Yes
2088,2024-07-17,Basic,199,13.8,8.0,0.0,33,36.0,Yes
2089,2024-01-18,Premium,699,18.6,5.0,3.0,11,7.0,Yes
2090,2024-02-22,Premium,699,13.3,6.0,1.0,26,36.0,Yes
2091,2023-07-12,Premium,699,6.0,7.0,1.0,7,53.0,No
2092,2023-03-15,Premium,699,22.4,,0.0,1,31.0,Yes
2093,2024-10-15,Premium,699,6.4,6.0,,20,52.0,Yes
2094,2024-11-27,Basic,199,1.1,,2.0,13,,Yes
2095,2024-02-17,Basic,199,6.7,1.0,3.0,5,60.0,Yes
2096,2024-08-26,Basic,199,8.9,5.0,1.0,20,19.0,No
2097,2023-09-19,Standard,399,17.1,0.0,,3,20.0,No
2098,2024-12-06,Premium,699,21.6,6.0,4.0,31,49.0,Yes
2099,2024-05-14,Premium,699,23.8,7.0,0.0,23,24.0,Yes
2100,2024-10-08,Basic,199,6.7,1.0,0.0,31,15.0,No
2101,2023-02-05,Basic,199,9.8,5.0,1.0,30,38.0,No
2102,2023-01-11,Standard,399,14.0,7.0,1.0,20,39.0,Yes
2103,2023-07-05,Premium,699,15.0,0.0,4.0,9,28.0,Yes
2104,2023-09-17,Standard,399,17.6,6.0,4.0,18,,Yes
2105,2023-06-16,Premium,699,17.6,7.0,1.0,8,57.0,Yes
2106,2023-03-20,Basic,199,15.2,6.0,0.0,19,43.0,Yes
2107,2024-10-31,Basic,199,12.4,0.0,3.0,31,49.0,No
2108,2024-08-20,Basic,199,,,1.0,25,21.0,No
2109,2024-09-11,,399,,1.0,0.0,15,10.0,No
2110,2024-06-21,Premium,699,11.2,5.0,5.0,2,27.0,Yes
2111,2024-03-22,Premium,699,16.1,1.0,3.0,24,30.0,Yes
2112,2024-01-02,Premium,699,2.1,1.0,2.0,28,56.0,No
2113,2023-03-30,Standard,399,12.9,3.0,1.0,26,7.0,Yes
2114,2023-09-27,Premium,699,,7.0,5.0,12,34.0,Yes
2115,2023-02-10,Standard,399,24.3,2.0,4.0,5,26.0,Yes
2116,2024-01-16,Basic,199,4.1,2.0,5.0,13,44.0,Yes
2117,2024-06-27,Basic,199,19.8,1.0,4.0,33,42.0,Yes
2118,2024-05-06,,199,,,2.0,20,58.0,Yes
2119,2024-02-02,Basic,199,16.8,7.0,3.0,13,13.0,Yes
2120,2024-06-06,Premium,699,21.5,1.0,1.0,35,42.0,Yes
2121,2024-02-28,Basic,199,12.2,1.0,,5,10.0,Yes
2122,2023-02-13,Premium,699,23.5,4.0,3.0,24,3.0,No
2123,2023-08-19,Standard,399,1.2,5.0,3.0,26,28.0,Yes
2124,2024-10-12,Premium,699,12.2,8.0,3.0,9,41.0,No
2125,2024-09-06,,199,15.2,,3.0,16,49.0,Yes
2126,2024-10-18,,199,2.1,1.0,5.0,27,57.0,Yes
2127,2023-12-16,Basic,199,7.3,4.0,3.0,24,41.0,No
2128,2024-12-05,Standard,399,15.3,,3.0,35,32.0,Yes
2129,2024-05-16,Premium,699,23.1,,3.0,36,,Yes
2130,2023-10-05,Standard,399,13.2,,2.0,35,,Yes
2131,2023-11-10,Standard,399,,5.0,1.0,33,36.0,Yes
2132,2024-11-16,Basic,199,13.2,6.0,2.0,22,16.0,No
2133,2024-12-03,,699,19.3,2.0,5.0,13,18.0,Yes
2134,2023-05-01,Standard,399,14.0,3.0,3.0,35,37.0,Yes
2135,2023-12-12,Premium,699,16.1,3.0,4.0,19,50.0,No
2136,2024-08-04,Basic,199,9.7,6.0,3.0,32,,Yes
2137,2024-01-21,Standard,399,8.9,4.0,4.0,35,4.0,Yes
2138,2024-07-17,Premium,699,0.6,3.0,2.0,26,,Yes
2139,2024-03-13,Premium,699,13.0,6.0,1.0,18,,Yes
2140,2023-05-24,Premium,699,15.1,7.0,,32,,Yes
2141,2023-04-21,Basic,199,9.4,0.0,0.0,8,54.0,Yes
2142,2023-02-10,Premium,699,7.1,1.0,5.0,35,43.0,Yes
2143,2024-03-16,Premium,699,0.7,5.0,,4,46.0,Yes
2144,2023-06-05,Basic,199,5.9,4.0,4.0,15,22.0,No
2145,2024-01-28,Basic,199,14.8,3.0,1.0,36,51.0,No
2146,2023-10-04,Basic,199,15.6,2.0,0.0,35,36.0,No
2147,2023-06-19,Standard,399,2.8,6.0,1.0,8,15.0,Yes
2148,2024-08-16,Basic,199,7.3,0.0,1.0,15,42.0,Yes
2149,2024-12-30,Premium,699,11.4,3.0,0.0,25,54.0,Yes
2150,2024-07-08,Standard,399,,6.0,4.0,29,48.0,Yes
2151,2023-12-17,Standard,399,,7.0,3.0,14,50.0,No
2152,2023-05-28,Standard,399,12.7,6.0,3.0,2,38.0,Yes
2153,2023-08-12,,699,15.2,6.0,1.0,5,50.0,Yes
2154,2024-01-24,Standard,399,10.4,3.0,5.0,23,,No
2155,2024-12-31,Premium,699,24.0,3.0,5.0,31,44.0,Yes
2156,2024-04-01,Basic,199,14.5,5.0,3.0,25,1.0,Yes
2157,2023-09-24,Standard,399,11.2,5.0,1.0,6,17.0,No
2158,2023-02-07,Standard,399,4.6,8.0,4.0,11,,Yes
2159,2023-04-05,Standard,399,1.7,3.0,0.0,24,45.0,No
2160,2023-06-02,Premium,699,1.7,1.0,4.0,36,,Yes
2161,2023-06-20,Standard,399,21.5,4.0,1.0,10,14.0,No
2162,2023-06-30,Premium,699,,,,5,3.0,No
2163,2023-07-20,,399,12.0,6.0,1.0,36,15.0,Yes
2164,2024-06-30,Premium,699,2.2,1.0,2.0,5,52.0,Yes
2165,2023-07-11,Basic,199,14.1,,5.0,30,11.0,Yes
2166,2024-05-27,Basic,199,8.5,2.0,2.0,1,32.0,No
2167,2023-05-16,,699,10.1,,0.0,4,30.0,Yes
2168,2024-12-28,Basic,199,14.6,4.0,,24,,Yes
2169,2023-10-22,Basic,199,4.5,0.0,0.0,16,24.0,Yes
2170,2024-06-21,Standard,399,20.1,6.0,4.0,34,34.0,Yes
2171,2023-06-20,,399,9.2,6.0,2.0,34,33.0,No
2172,2024-01-12,,699,3.6,0.0,,32,4.0,No
2173,2023-01-25,Standard,399,15.3,6.0,3.0,8,24.0,Yes
2174,2023-05-31,Standard,399,5.4,0.0,1.0,32,,No
2175,2023-08-21,Standard,399,,4.0,3.0,9,15.0,Yes
2176,2023-07-29,,399,12.4,7.0,5.0,17,29.0,Yes
2177,2024-10-17,Standard,399,10.7,0.0,1.0,9,,Yes
2178,2024-10-31,Basic,199,9.7,5.0,3.0,19,58.0,Yes
2179,2024-05-05,Standard,399,15.2,5.0,4.0,5,35.0,Yes
2180,2023-04-14,Basic,199,8.6,4.0,4.0,23,10.0,Yes
2181,2024-01-16,Basic,199,7.1,0.0,4.0,36,13.0,No
2182,2024-01-12,Basic,199,10.4,,2.0,29,39.0,Yes
2183,2023-02-07,Basic,199,14.8,7.0,3.0,34,27.0,No
2184,2024-01-22,Premium,699,18.4,8.0,0.0,36,9.0,No
2185,2023-07-21,Standard,399,18.4,4.0,1.0,29,,No
2186,2023-05-17,Basic,199,7.3,3.0,0.0,25,2.0,No
2187,2023-09-19,Basic,199,14.4,6.0,1.0,27,27.0,No
2188,2023-03-09,Basic,199,24.8,2.0,0.0,1,16.0,No
2189,2024-11-16,Basic,199,22.9,2.0,5.0,30,31.0,Yes
2190,2024-07-15,Standard,399,15.6,,3.0,22,16.0,No
2191,2024-08-26,Premium,699,16.0,5.0,4.0,22,9.0,No
2192,2024-05-09,Premium,699,20.3,3.0,1.0,18,52.0,Yes
2193,2023-02-22,Standard,399,23.5,4.0,3.0,22,46.0,No
2194,2023-08-17,Premium,699,20.1,4.0,0.0,20,52.0,Yes
2195,2024-01-07,Basic,199,11.9,2.0,0.0,16,,No
2196,2024-09-30,Standard,399,10.8,5.0,2.0,26,5.0,Yes
2197,2023-06-07,Standard,399,,0.0,3.0,5,25.0,No
2198,2024-05-13,Standard,399,24.5,5.0,2.0,31,7.0,Yes
2199,2023-09-07,Standard,399,14.9,6.0,3.0,26,54.0,Yes
2200,2023-04-14,Premium,699,8.7,5.0,4.0,11,24.0,No
2201,2023-04-05,Basic,199,20.0,,1.0,6,34.0,No
2202,2023-10-26,Premium,699,24.8,0.0,3.0,10,11.0,Yes
2203,2023-12-05,,399,16.8,1.0,0.0,23,10.0,No
2204,2023-07-16,Basic,199,24.9,1.0,0.0,3,,Yes
2205,2024-09-22,Basic,199,,7.0,0.0,26,17.0,No
2206,2023-09-24,Premium,699,20.9,4.0,1.0,5,4.0,No
2207,2023-12-13,Basic,199,2.9,3.0,,33,,Yes
2208,2023-10-28,Premium,699,17.5,7.0,2.0,11,60.0,Yes
2209,2023-09-04,Premium,699,10.7,,2.0,26,42.0,Yes
2210,2023-05-01,Standard,399,17.7,0.0,0.0,10,3.0,No
2211,2023-12-07,Basic,199,,2.0,1.0,7,46.0,Yes
2212,2024-10-21,Premium,699,14.7,7.0,3.0,21,26.0,Yes
2213,2024-11-02,Premium,699,18.4,4.0,5.0,36,13.0,No
2214,2023-09-16,Basic,199,4.3,3.0,2.0,24,4.0,Yes
2215,2023-11-28,Standard,399,20.4,,5.0,12,25.0,No
2216,2024-08-03,Standard,399,20.5,6.0,5.0,9,20.0,No
2217,2023-12-09,Premium,699,,2.0,2.0,12,26.0,Yes
2218,2023-10-12,Basic,199,22.2,3.0,4.0,3,38.0,Yes
2219,2024-09-21,,199,10.7,0.0,5.0,12,23.0,No
2220,2023-12-07,Standard,399,0.6,,4.0,22,12.0,Yes
2221,2024-09-18,Premium,699,7.2,6.0,4.0,33,37.0,Yes
2222,2023-10-25,Basic,199,19.4,0.0,3.0,28,46.0,Yes
2223,2023-03-06,Premium,699,,5.0,0.0,30,26.0,Yes
2224,2024-04-05,Standard,399,23.3,3.0,,27,53.0,Yes
2225,2023-09-18,Standard,399,22.3,,1.0,20,42.0,No
2226,2024-04-05,Standard,399,0.6,3.0,0.0,17,14.0,No
2227,2024-07-02,Basic,199,0.6,0.0,0.0,26,51.0,No
2228,2024-08-17,Premium,699,0.9,4.0,,27,42.0,Yes
2229,2024-02-03,Basic,199,16.7,4.0,0.0,35,54.0,Yes
2230,2023-12-03,Premium,699,4.8,3.0,0.0,22,43.0,Yes
2231,2023-09-22,Premium,699,23.7,0.0,0.0,16,8.0,No
2232,2023-06-17,Basic,199,17.0,6.0,,19,57.0,Yes
2233,2024-10-16,,399,19.2,4.0,2.0,7,34.0,Yes
2234,2023-10-04,Basic,199,24.6,1.0,0.0,5,15.0,Yes
2235,2024-07-01,Basic,199,,,0.0,8,32.0,No
2236,2023-12-28,Standard,399,3.5,4.0,0.0,33,22.0,No
2237,2024-09-27,Basic,199,20.3,8.0,2.0,25,46.0,Yes
2238,2024-07-01,Basic,199,4.5,5.0,1.0,5,33.0,No
2239,2024-03-18,Basic,199,24.8,5.0,0.0,31,21.0,No
2240,2024-10-14,Basic,199,19.5,6.0,1.0,33,10.0,Yes
2241,2024-05-21,Standard,399,24.4,3.0,5.0,5,59.0,No
2242,2024-04-08,,699,10.0,5.0,1.0,30,57.0,Yes
2243,2023-12-13,Basic,199,14.5,0.0,5.0,1,59.0,Yes
2244,2024-08-31,Standard,399,24.3,7.0,0.0,1,8.0,No
2245,2024-07-18,Premium,699,19.3,2.0,3.0,36,31.0,Yes
2246,2024-07-03,Premium,699,3.4,0.0,5.0,22,20.0,Yes
2247,2023-05-21,Standard,399,1.5,1.0,,19,60.0,Yes
2248,2023-03-18,Premium,699,,2.0,2.0,17,,No
2249,2023-01-27,Premium,699,2.3,4.0,5.0,24,19.0,Yes
2250,2024-09-05,Standard,399,5.0,1.0,1.0,21,59.0,No
2251,2023-07-07,Basic,199,3.3,4.0,2.0,24,20.0,No
2252,2024-07-17,Premium,699,14.8,1.0,1.0,14,3.0,No
2253,2023-11-01,Premium,699,20.4,8.0,4.0,6,55.0,Yes
2254,2024-03-06,Premium,699,3.0,6.0,0.0,20,19.0,No
2255,2024-08-25,Basic,199,7.1,,1.0,22,4.0,Yes
2256,2024-07-08,Basic,199,22.3,0.0,3.0,7,51.0,Yes
2257,2023-07-09,Basic,199,,8.0,1.0,17,5.0,Yes
2258,2023-05-10,Premium,699,16.0,0.0,3.0,7,13.0,No
2259,2023-10-07,Basic,199,6.3,6.0,0.0,33,43.0,No
2260,2024-11-13,Premium,699,,3.0,0.0,13,27.0,Yes
2261,2024-08-27,Standard,399,20.7,4.0,,13,8.0,Yes
2262,2024-09-11,Standard,399,7.1,1.0,5.0,19,26.0,Yes
2263,2024-12-08,Standard,399,24.5,6.0,4.0,1,12.0,No
2264,2023-02-11,Basic,199,20.5,,5.0,12,15.0,Yes
2265,2023-08-12,Basic,199,18.7,1.0,5.0,16,25.0,Yes
2266,2023-01-15,Standard,399,14.6,3.0,5.0,8,7.0,No
2267,2023-05-07,Standard,399,8.9,7.0,1.0,7,9.0,No
2268,2024-03-30,Standard,399,24.4,6.0,5.0,21,33.0,Yes
2269,2024-11-12,Premium,699,21.5,2.0,1.0,13,24.0,No
2270,2024-03-19,Premium,699,12.5,4.0,3.0,16,3.0,Yes
2271,2023-07-28,Standard,399,2.0,,5.0,11,29.0,Yes
2272,2023-01-15,Standard,399,22.1,2.0,2.0,8,17.0,Yes
2273,2024-04-05,Standard,399,2.1,7.0,,34,19.0,Yes
2274,2024-03-24,Basic,199,21.1,6.0,2.0,18,10.0,Yes
2275,2024-07-18,Basic,199,19.6,7.0,3.0,2,14.0,No
2276,2023-10-06,Premium,699,3.2,5.0,4.0,10,16.0,Yes
2277,2023-04-20,Premium,699,20.1,6.0,0.0,34,4.0,No
2278,2024-09-20,Basic,199,6.7,3.0,5.0,19,59.0,Yes
2279,2023-01-21,Premium,699,23.1,7.0,4.0,34,0.0,Yes
2280,2023-04-22,Standard,399,10.8,5.0,0.0,36,30.0,Yes
2281,2024-08-23,Premium,699,18.2,6.0,2.0,20,44.0,No
2282,2023-07-20,Basic,199,16.9,5.0,0.0,26,24.0,Yes
2283,2024-06-29,Basic,199,,5.0,2.0,21,30.0,Yes
2284,2024-08-01,Standard,399,6.1,8.0,0.0,32,44.0,Yes
2285,2023-03-16,Basic,199,10.6,0.0,1.0,15,29.0,No
2286,2024-01-15,Basic,199,11.3,2.0,1.0,36,,Yes
2287,2024-04-05,Basic,199,6.8,6.0,0.0,3,17.0,No
2288,2023-09-14,Basic,199,8.8,3.0,4.0,6,7.0,Yes
2289,2024-07-08,Premium,699,18.8,3.0,0.0,35,30.0,No
2290,2023-12-05,Basic,199,23.2,7.0,,1,50.0,Yes
2291,2024-12-14,Basic,199,12.8,3.0,4.0,6,17.0,Yes
2292,2023-04-10,Standard,399,19.0,8.0,5.0,23,10.0,Yes
2293,2023-02-16,Premium,699,16.8,,1.0,2,52.0,Yes
2294,2023-03-04,Premium,699,5.3,3.0,,12,8.0,No
2295,2023-07-29,Premium,699,6.0,,0.0,29,7.0,No
2296,2023-06-12,Standard,399,21.0,6.0,1.0,20,44.0,Yes
2297,2024-03-06,Standard,399,0.7,5.0,0.0,25,34.0,Yes
2298,2024-03-21,Basic,199,19.2,3.0,0.0,6,9.0,No
2299,2024-06-27,Basic,199,7.0,,5.0,11,35.0,No
2300,2023-08-09,Premium,699,22.2,2.0,4.0,22,34.0,No
2301,2023-08-08,Standard,399,4.7,7.0,2.0,28,20.0,Yes
2302,2023-04-04,Premium,699,5.3,4.0,3.0,2,49.0,Yes
2303,2024-06-30,Premium,699,20.0,2.0,,8,14.0,No
2304,2023-08-26,Basic,199,12.2,2.0,0.0,36,33.0,Yes
2305,2023-09-05,Basic,199,22.7,8.0,4.0,16,34.0,No
2306,2023-12-07,,699,2.5,8.0,4.0,36,5.0,Yes
2307,2023-07-30,Premium,699,20.8,0.0,3.0,9,31.0,No
2308,2023-03-15,Basic,199,,1.0,4.0,15,9.0,No
2309,2023-12-12,Standard,399,2.5,5.0,3.0,35,10.0,Yes
2310,2023-02-01,Basic,199,,0.0,5.0,3,44.0,Yes
2311,2023-04-11,Basic,199,4.5,1.0,0.0,21,44.0,Yes
2312,2023-01-27,,399,16.4,,5.0,35,47.0,No
2313,2024-05-31,Premium,699,24.7,5.0,3.0,10,43.0,Yes
2314,2023-06-01,Premium,699,18.9,4.0,1.0,19,5.0,No
2315,2023-06-04,Premium,699,12.2,7.0,4.0,35,58.0,No
2316,2024-06-03,Basic,199,12.8,0.0,2.0,19,,Yes
2317,2023-09-09,Standard,399,1.1,0.0,0.0,30,42.0,Yes
2318,2024-06-26,Standard,399,16.1,1.0,2.0,23,46.0,Yes
2319,2023-10-03,Basic,199,9.8,1.0,1.0,26,26.0,Yes
2320,2023-06-24,Premium,699,,5.0,5.0,15,3.0,Yes
2321,2023-02-24,Premium,699,18.4,8.0,5.0,25,2.0,No
2322,2023-01-18,Standard,399,6.4,8.0,,14,39.0,Yes
2323,2023-05-06,Premium,699,,1.0,0.0,34,17.0,No
2324,2023-01-06,Standard,399,21.0,1.0,,17,58.0,Yes
2325,2023-09-12,,399,24.1,2.0,4.0,17,60.0,Yes
2326,2023-10-02,Premium,699,9.8,3.0,4.0,13,41.0,Yes
2327,2023-10-30,Basic,199,17.0,2.0,,10,25.0,No
2328,2023-09-06,Premium,699,13.3,4.0,,11,19.0,Yes
2329,2023-09-15,Standard,399,9.5,8.0,,9,13.0,Yes
2330,2024-02-04,Basic,199,21.9,6.0,2.0,30,60.0,No
2331,2023-07-11,Basic,199,23.7,5.0,2.0,23,,No
2332,2023-10-28,Standard,399,18.2,5.0,2.0,15,,Yes
2333,2023-10-14,Basic,199,16.9,7.0,3.0,2,19.0,Yes
2334,2023-08-20,,399,14.6,8.0,4.0,33,58.0,No
2335,2023-10-10,Premium,699,9.5,,,7,32.0,Yes
2336,2023-10-24,Standard,399,11.9,,5.0,9,44.0,Yes
2337,2023-08-02,Premium,699,24.8,,,4,13.0,No
2338,2023-05-06,Standard,399,20.8,4.0,4.0,13,20.0,No
2339,2024-04-10,Standard,399,20.3,1.0,0.0,15,6.0,No
2340,2023-07-23,,699,18.2,1.0,4.0,30,3.0,No
2341,2024-10-21,Basic,199,16.0,3.0,3.0,6,,Yes
2342,2023-03-27,Standard,399,,6.0,0.0,15,46.0,Yes
2343,2024-05-27,Premium,699,12.7,,3.0,33,,Yes
2344,2023-08-02,,399,18.1,8.0,0.0,36,0.0,No
2345,2024-09-03,Basic,199,14.9,5.0,3.0,2,7.0,No
2346,2024-05-24,Premium,699,6.5,6.0,2.0,1,30.0,Yes
2347,2023-01-04,,399,20.7,1.0,5.0,19,58.0,Yes
2348,2023-11-15,Premium,699,,5.0,1.0,14,56.0,Yes
2349,2023-04-22,Premium,699,20.3,8.0,5.0,5,49.0,Yes
2350,2023-01-28,Premium,699,6.0,,4.0,19,30.0,Yes
2351,2023-06-11,Premium,699,19.0,6.0,1.0,9,10.0,No
2352,2024-03-04,Basic,199,4.1,3.0,3.0,33,17.0,Yes
2353,2023-10-29,Basic,199,6.8,,5.0,6,47.0,No
2354,2023-12-12,Basic,199,13.6,0.0,2.0,34,40.0,Yes
2355,2024-06-15,,199,23.4,6.0,3.0,32,50.0,Yes
2356,2023-02-13,Premium,699,3.4,2.0,3.0,7,49.0,Yes
2357,2024-09-14,Basic,199,13.2,3.0,2.0,4,24.0,Yes
2358,2023-08-06,Basic,199,10.0,7.0,0.0,2,20.0,No
2359,2024-03-16,Basic,199,19.3,,2.0,12,22.0,Yes
2360,2024-03-10,,699,5.0,1.0,3.0,36,40.0,No
2361,2023-02-11,Premium,699,15.7,,,10,18.0,No
2362,2024-04-03,Basic,199,7.9,8.0,0.0,16,,No
2363,2024-06-25,Basic,199,7.8,7.0,5.0,22,58.0,Yes
2364,2023-05-08,Basic,199,1.6,3.0,5.0,27,23.0,Yes
2365,2023-02-18,Basic,199,16.8,7.0,5.0,7,44.0,Yes
2366,2023-01-17,,699,24.8,1.0,2.0,24,18.0,No
2367,2024-08-09,Premium,699,24.8,2.0,3.0,29,48.0,Yes
2368,2024-10-19,Premium,699,19.3,6.0,5.0,27,18.0,No
